,best_epoch,total_epoch,train_time,h_dim,z_dim,n_layers,seq_len_train,batch_size,lr_scheduler_nepochs,lr_scheduler_factor,model_param,marginal_likeli,vaf,rmse
0,320,350,1767.805387020111,30,5,1,64,128,5.0,10,20182,-62.731883527368055,0,0.31791967153549194
