,best_epoch,total_epoch,train_time,h_dim,z_dim,n_layers,seq_len_train,batch_size,lr_scheduler_nepochs,lr_scheduler_factor,model_param,marginal_likeli,vaf,rmse
0,55,85,304.8777017593384,50,5,5,1024,128,5.0,10,114622,0.8028503000045876,0.9103834629058838,0.07971794158220291
