,all_losses,all_vlosses,best_epoch,total_epoch,train_time
0,21.17035851111779,20.94730435884916,138,154,154.8172962665558
1,21.095005133213142,20.873372395833332,138,154,154.8172962665558
2,21.020005446213943,20.799847725110176,138,154,154.8172962665558
3,20.939349834735577,20.7216061323117,138,154,154.8172962665558
4,20.84295184795673,20.62698677258614,138,154,154.8172962665558
5,20.600923978365383,20.4146728515625,138,154,154.8172962665558
6,20.138962965745193,19.980061457707333,138,154,154.8172962665558
7,19.545194185697117,19.38712408603766,138,154,154.8172962665558
8,18.840294471153847,18.692510360326523,138,154,154.8172962665558
9,17.93836388221154,17.819219735952522,138,154,154.8172962665558
10,16.75313000801282,16.63768846560747,138,154,154.8172962665558
11,15.440900753705929,15.360240642841045,138,154,154.8172962665558
12,14.056297889122597,13.99390607002454,138,154,154.8172962665558
13,12.655073899489183,12.61838648869441,138,154,154.8172962665558
14,11.270174466646635,11.173442742763422,138,154,154.8172962665558
15,9.947957356770834,9.827077229817709,138,154,154.8172962665558
16,8.607869466145834,8.509011586507162,138,154,154.8172962665558
17,7.312447572365786,7.216011145176032,138,154,154.8172962665558
18,6.217085226988181,6.174114618545923,138,154,154.8172962665558
19,5.283761048928286,5.261355180006761,138,154,154.8172962665558
20,4.588748638446514,4.578323070819561,138,154,154.8172962665558
21,4.133663470928486,4.099146182720478,138,154,154.8172962665558
22,3.8200006729517226,3.803676947569236,138,154,154.8172962665558
23,3.6171980637770433,3.6157428545829577,138,154,154.8172962665558
24,3.5584865472255607,3.544642815223107,138,154,154.8172962665558
25,3.545541225335537,3.5398655915871644,138,154,154.8172962665558
26,3.586182423127003,3.584654832497621,138,154,154.8172962665558
27,3.613360282702324,3.6310190054086537,138,154,154.8172962665558
28,3.654035910581931,3.662200536483373,138,154,154.8172962665558
29,3.6846426939352965,3.682713875403771,138,154,154.8172962665558
30,3.701867910531851,3.6971777891501403,138,154,154.8172962665558
31,3.699271960136218,3.700971407768054,138,154,154.8172962665558
32,3.678284865159255,3.6822655017559347,138,154,154.8172962665558
33,3.6467394706530447,3.6464139009133363,138,154,154.8172962665558
34,3.6266463842147436,3.6167853428767276,138,154,154.8172962665558
35,3.5817992381560497,3.5933177165496044,138,154,154.8172962665558
36,3.5523392114883814,3.5406056428566957,138,154,154.8172962665558
37,3.511148697290665,3.502066147633088,138,154,154.8172962665558
38,3.475396963266226,3.474792235936874,138,154,154.8172962665558
39,3.437437008588742,3.440230002770057,138,154,154.8172962665558
40,3.4178482446915064,3.4218160678178835,138,154,154.8172962665558
41,3.3752370981069713,3.40390875400641,138,154,154.8172962665558
42,3.3663126627604165,3.3630104064941406,138,154,154.8172962665558
43,3.3440047044020433,3.3600054520827074,138,154,154.8172962665558
44,3.318176660782252,3.3287538381723256,138,154,154.8172962665558
45,3.3242469200721154,3.307727813720703,138,154,154.8172962665558
46,3.301729251176883,3.3164237095759463,138,154,154.8172962665558
47,3.3013833852914662,3.298820299979968,138,154,154.8172962665558
48,3.2863699106069713,3.298435308994391,138,154,154.8172962665558
49,3.2859680958283253,3.2690421373416214,138,154,154.8172962665558
50,3.268358670748197,3.281626432369917,138,154,154.8172962665558
51,3.2778353568835135,3.2654490837684045,138,154,154.8172962665558
52,3.27640631260016,3.2842433146941357,138,154,154.8172962665558
53,3.26183592967498,3.275594466771835,138,154,154.8172962665558
54,3.2742168719951925,3.2661565144856772,138,154,154.8172962665558
55,3.26052739070012,3.2488478147066555,138,154,154.8172962665558
56,3.2574494190705128,3.256658505170773,138,154,154.8172962665558
57,3.2576364370492787,3.2575045854617386,138,154,154.8172962665558
58,3.248940883538662,3.259868621826172,138,154,154.8172962665558
59,3.2482835818559694,3.2454733726305838,138,154,154.8172962665558
60,3.244431911370693,3.2559835482866335,138,154,154.8172962665558
61,3.238927009778145,3.2303360670040817,138,154,154.8172962665558
62,3.2266297951722755,3.2449158399533005,138,154,154.8172962665558
63,3.2343814556415262,3.2338072458902993,138,154,154.8172962665558
64,3.2182709131485376,3.222811918992263,138,154,154.8172962665558
65,3.222659184382512,3.2163721720377603,138,154,154.8172962665558
66,3.205395820813301,3.2091907599033456,138,154,154.8172962665558
67,3.221559769068009,3.2039888822115383,138,154,154.8172962665558
68,3.201948703863682,3.219329296014248,138,154,154.8172962665558
69,3.202190496982672,3.193987088325696,138,154,154.8172962665558
70,3.191020280886919,3.2041714986165366,138,154,154.8172962665558
71,3.186887692182492,3.1960343580979567,138,154,154.8172962665558
72,3.1907512958233175,3.186272694514348,138,154,154.8172962665558
73,3.1652207985902443,3.1769737341465096,138,154,154.8172962665558
74,3.1673607459435096,3.1760189838898487,138,154,154.8172962665558
75,3.168580079690004,3.1649373861459584,138,154,154.8172962665558
76,3.1582320775741186,3.148918787638346,138,154,154.8172962665558
77,3.1439365484775643,3.1496551709297376,138,154,154.8172962665558
78,3.13962652744391,3.141682404738206,138,154,154.8172962665558
79,3.1335286849584336,3.147741904625526,138,154,154.8172962665558
80,3.123875740246895,3.1351971259483924,138,154,154.8172962665558
81,3.129899440667568,3.1223804278251452,138,154,154.8172962665558
82,3.111357664450621,3.120208006638747,138,154,154.8172962665558
83,3.095012762607672,3.108731441008739,138,154,154.8172962665558
84,3.1021358783428488,3.1026016626602564,138,154,154.8172962665558
85,3.1002396803635817,3.090581991733649,138,154,154.8172962665558
86,3.0964952126527443,3.090089895786383,138,154,154.8172962665558
87,3.083985353127504,3.0676762018448267,138,154,154.8172962665558
88,3.0643420097155447,3.078350311670548,138,154,154.8172962665558
89,3.067941127679287,3.0659462366348658,138,154,154.8172962665558
90,3.0474227514022436,3.047841341067583,138,154,154.8172962665558
91,3.0531582954602365,3.046722118671124,138,154,154.8172962665558
92,3.037280547313201,3.0379334474221253,138,154,154.8172962665558
93,3.02904295309996,3.021098846044296,138,154,154.8172962665558
94,3.021937248034355,3.0251770997658753,138,154,154.8172962665558
95,3.005551264836238,3.0139212975135217,138,154,154.8172962665558
96,2.994695810171274,2.998353517972506,138,154,154.8172962665558
97,2.9849916115785255,2.995402605105669,138,154,154.8172962665558
98,2.985091576209435,2.9861029111422024,138,154,154.8172962665558
99,2.9670171493139024,2.9802315540802784,138,154,154.8172962665558
100,2.951210413223658,2.9573289920122194,138,154,154.8172962665558
101,2.9474718142778444,2.9515941815498548,138,154,154.8172962665558
102,2.9310877873347354,2.9385731036846456,138,154,154.8172962665558
103,2.916466541779347,2.938337423862555,138,154,154.8172962665558
104,2.913650708320813,2.924590379763872,138,154,154.8172962665558
105,2.890470455854367,2.903356698843149,138,154,154.8172962665558
106,2.892359611315605,2.89831665234688,138,154,154.8172962665558
107,2.876573024651943,2.880196302365034,138,154,154.8172962665558
108,2.8737274561172876,2.874032045022035,138,154,154.8172962665558
109,2.8571761693709936,2.8706197005051832,138,154,154.8172962665558
110,2.8536770160381613,2.864867185934996,138,154,154.8172962665558
111,2.850561093061398,2.849027780386118,138,154,154.8172962665558
112,2.8315895276191907,2.853394239376753,138,154,154.8172962665558
113,2.8201507177108374,2.833514384734325,138,154,154.8172962665558
114,2.813692337427384,2.835619119497446,138,154,154.8172962665558
115,2.815225845728165,2.8261506985395384,138,154,154.8172962665558
116,2.8009250347430887,2.820849051842323,138,154,154.8172962665558
117,2.8034464518229165,2.8149767166528945,138,154,154.8172962665558
118,2.7808902447040262,2.8020035181290064,138,154,154.8172962665558
119,2.7903761252378807,2.817728482759916,138,154,154.8172962665558
120,2.788253588554187,2.8082677890092897,138,154,154.8172962665558
121,2.790094228891226,2.8021990947234325,138,154,154.8172962665558
122,2.781489836863982,2.8042154556665664,138,154,154.8172962665558
123,2.776182908278245,2.798781223786183,138,154,154.8172962665558
124,2.777296604254307,2.7872936053153796,138,154,154.8172962665558
125,2.770878327198518,2.7927962572146683,138,154,154.8172962665558
126,2.7733363616160855,2.7879740397135415,138,154,154.8172962665558
127,2.773998358310797,2.7823156210092397,138,154,154.8172962665558
128,2.7657881516676683,2.782035094041091,138,154,154.8172962665558
129,2.7591153658353367,2.780962137075571,138,154,154.8172962665558
130,2.754791651016627,2.7929633213923526,138,154,154.8172962665558
131,2.7622152475210338,2.7858033791566505,138,154,154.8172962665558
132,2.7548757699819713,2.784710223858173,138,154,154.8172962665558
133,2.754417028182592,2.7845648252047024,138,154,154.8172962665558
134,2.7613734709910855,2.7814440604967947,138,154,154.8172962665558
135,2.767640333909255,2.7818587865584936,138,154,154.8172962665558
136,2.759551219451122,2.7768685267521787,138,154,154.8172962665558
137,2.7579466990935497,2.7731063549335184,138,154,154.8172962665558
138,2.755152775691106,2.769920984903971,138,154,154.8172962665558
139,2.748082478841146,2.7796387794690256,138,154,154.8172962665558
140,2.7520914322290664,2.7784382746769833,138,154,154.8172962665558
141,2.754716335198818,2.7800868107722354,138,154,154.8172962665558
142,2.7583246475610976,2.7861310029641175,138,154,154.8172962665558
143,2.749998043744992,2.774833239041842,138,154,154.8172962665558
144,2.7547362889999,2.778924110608223,138,154,154.8172962665558
145,2.7540960067357774,2.780133516360552,138,154,154.8172962665558
146,2.7510790702624197,2.782394311366937,138,154,154.8172962665558
147,2.7575509487054286,2.7809275602683043,138,154,154.8172962665558
148,2.74793458596254,2.780904036301833,138,154,154.8172962665558
149,2.7536583924904847,2.7787539653289013,138,154,154.8172962665558
150,2.7520953447390823,2.7788955981914816,138,154,154.8172962665558
151,2.7538092197516026,2.7821089915740185,138,154,154.8172962665558
152,2.7489105615860376,2.777949651082357,138,154,154.8172962665558
153,2.7546183268229165,2.778205529237405,138,154,154.8172962665558
154,2.756417690179287,2.785812573555188,138,154,154.8172962665558
