,best_epoch,total_epoch,train_time,h_dim,z_dim,n_layers,seq_len_train,batch_size,lr_scheduler_nepochs,lr_scheduler_factor,model_param,marginal_likeli,vaf,rmse
0,110,140,362.5644748210907,60,20,5,512,128,5.0,10,136402,-2.010348537689498,0,1.7513146059551437
