,best_epoch,total_epoch,train_time,h_dim,z_dim,n_layers,seq_len_train,batch_size,lr_scheduler_nepochs,lr_scheduler_factor,model_param,marginal_likeli,vaf,rmse
0,225,255,304.5508840084076,40,5,1,512,128,5.0,10,27262,-1.734361227864902,22.078931277917636,1.5376453168016952
