,best_epoch,total_epoch,train_time,h_dim,z_dim,n_layers,seq_len_train,batch_size,lr_scheduler_nepochs,lr_scheduler_factor,model_param,marginal_likeli,vaf,rmse
0,60,61,78.65036940574646,70,10,1,256,128,10,10,87752,-1.8527190594940615,68.22019434744647,1.529903438869151
