,best_epoch,total_epoch,train_time,h_dim,z_dim,n_layers,seq_len_train,batch_size,lr_scheduler_nepochs,lr_scheduler_factor,model_param,marginal_likeli,vaf,rmse
0,48,56,48.66868019104004,60,10,1,128,128,5,10,65022,-1.8563210327464796,57.5190096818208,1.5446863333867447
