,best_epoch,total_epoch,train_time,h_dim,z_dim,n_layers,seq_len_train,batch_size,lr_scheduler_nepochs,lr_scheduler_factor,model_param,marginal_likeli,vaf,rmse
0,118,290,214.17026329040527,50,2,5,128,128,50,10,106210,-2.177133864368006,88.07002604007721,2.109877109527588
