,best_epoch,total_epoch,train_time,h_dim,z_dim,n_layers,seq_len_train,batch_size,lr_scheduler_nepochs,lr_scheduler_factor,model_param,marginal_likeli,vaf,rmse
0,0,400,204.59160947799683,10,2,1,128,128,50,10,1940,-2.9394971146717688,55.355653166770935,4.081507682800293
