,best_epoch,total_epoch,train_time,h_dim,z_dim,n_layers,seq_len_train,batch_size,lr_scheduler_nepochs,lr_scheduler_factor,model_param,marginal_likeli,vaf,rmse
0,187,336,89.83740425109863,50,5,2,128,128,50,10,59422,-2.3655626952844635,84.50596332550049,2.4044716358184814
