,best_epoch,total_epoch,train_time,h_dim,z_dim,n_layers,seq_len_train,batch_size,lr_scheduler_nepochs,lr_scheduler_factor,model_param,marginal_likeli,vaf,rmse
0,345,375,601.5693180561066,40,10,1,512,128,5.0,10,32882,-1.280866735869588,78.11070017645731,0.8174293814447673
