,best_epoch,total_epoch,train_time,h_dim,z_dim,n_layers,seq_len_train,batch_size,lr_scheduler_nepochs,lr_scheduler_factor,model_param,marginal_likeli,vaf,rmse
0,285,315,830.321329832077,40,10,3,512,128,5.0,10,71282,-1.4680154485801655,56.27932163385558,1.1574587216161736
