,best_epoch,total_epoch,train_time,h_dim,z_dim,n_layers,seq_len_train,batch_size,lr_scheduler_nepochs,lr_scheduler_factor,model_param,marginal_likeli,vaf,rmse
0,340,370,985.9771308898926,40,20,2,512,128,5.0,10,54122,-1.4180572832686584,60.607572440260206,1.095715273070921
