,best_epoch,total_epoch,train_time,h_dim,z_dim,n_layers,seq_len_train,batch_size,lr_scheduler_nepochs,lr_scheduler_factor,model_param,marginal_likeli,vaf,rmse
0,75,95,41.65271520614624,10,2,1,128,64,10,10,1940,-256.48484655366275,2.2533502030923303,1.7100062144858539
