,best_epoch,total_epoch,train_time,h_dim,z_dim,n_layers,seq_len_train,batch_size,lr_scheduler_nepochs,lr_scheduler_factor,model_param,marginal_likeli,vaf,rmse
0,75,105,84.29094409942627,100,20,1,128,64,10,10,181382,-239.68294927798937,18.66686279037857,1.5763152613436286
