,best_epoch,total_epoch,train_time,h_dim,z_dim,n_layers,seq_len_train,batch_size,lr_scheduler_nepochs,lr_scheduler_factor,model_param,marginal_likeli,vaf,rmse
0,90,121,56.1109402179718,40,2,1,128,64,10,10,28130,-249.8246932526432,9.985193789761382,1.7117606112777104
