,best_epoch,total_epoch,train_time,h_dim,z_dim,n_layers,seq_len_train,batch_size,lr_scheduler_nepochs,lr_scheduler_factor,model_param,marginal_likeli,vaf,rmse
0,65,95,479.42861557006836,70,10,1,64,128,5.0,10,122262,-1.209680064856059,84.68302740274574,0.6848065654296966
